date,num,samai,g_num,avg,series
2025-01-07,284,325,7904,161,myjugglerV
2025-01-07,285,-1484,8240,175,myjugglerV
2025-01-07,286,1054,8225,125,myjugglerV
2025-01-09,264,1925,7440,118,myjugglerV
2025-01-09,265,-930,7230,154,myjugglerV
2025-01-09,266,3150,8592,112,myjugglerV
2025-01-09,267,2458,9047,121,myjugglerV
2025-01-09,268,-1438,7346,188,myjugglerV
2025-01-09,269,4350,8513,104,myjugglerV
2025-01-09,270,-1651,7712,193,myjugglerV
2025-01-09,271,1408,6503,130,myjugglerV
2025-01-09,272,-1951,7154,179,myjugglerV
2025-01-09,273,-128,7845,140,myjugglerV
2025-01-09,274,2491,8393,120,myjugglerV
2025-01-09,275,-430,6796,162,myjugglerV
2025-01-09,276,-478,7265,142,myjugglerV
2025-01-09,277,2866,8064,117,myjugglerV
2025-01-09,278,2708,7800,122,myjugglerV
2025-01-09,279,283,8427,136,myjugglerV
2025-01-09,280,-213,7862,146,myjugglerV
2025-01-09,281,-2917,6534,233,myjugglerV
2025-01-09,282,979,8775,131,myjugglerV
2025-01-09,283,108,7851,151,myjugglerV
2025-01-09,284,-1159,7111,162,myjugglerV
2025-01-09,285,-184,8040,134,myjugglerV
2025-01-09,286,-2559,8127,181,myjugglerV
2025-01-10,264,-451,7395,164,myjugglerV
2025-01-10,265,2341,8023,113,myjugglerV
2025-01-10,266,397,8285,148,myjugglerV
2025-01-10,267,1350,7406,128,myjugglerV
2025-01-10,268,266,8844,155,myjugglerV
2025-01-10,269,-1726,6993,189,myjugglerV
2025-01-10,270,-2325,7449,182,myjugglerV
2025-01-10,271,-1434,8153,173,myjugglerV
2025-01-10,272,-236,6914,157,myjugglerV
2025-01-10,273,-134,8554,158,myjugglerV
2025-01-10,274,1937,8026,123,myjugglerV
2025-01-10,275,1254,8102,119,myjugglerV
2025-01-10,276,312,8457,132,myjugglerV
2025-01-10,277,-346,6569,156,myjugglerV
2025-01-10,278,2791,7593,117,myjugglerV
2025-01-10,279,841,9270,136,myjugglerV
2025-01-10,280,-1171,6633,190,myjugglerV
2025-01-10,281,3883,9094,120,myjugglerV
2025-01-10,282,941,7758,134,myjugglerV
2025-01-10,283,3483,8704,109,myjugglerV
2025-01-10,284,-588,7238,172,myjugglerV
2025-01-10,285,225,7181,150,myjugglerV
2025-01-10,286,1175,7369,139,myjugglerV
2025-01-11,264,1366,7796,142,myjugglerV
2025-01-11,265,775,8631,149,myjugglerV
2025-01-11,266,1200,8265,145,myjugglerV
2025-01-11,267,-1463,7055,186,myjugglerV
2025-01-11,268,2416,7119,117,myjugglerV
2025-01-11,269,3616,8430,107,myjugglerV
2025-01-11,270,5412,9565,102,myjugglerV
2025-01-11,271,862,9077,135,myjugglerV
2025-01-11,272,800,8534,147,myjugglerV
2025-01-11,273,1183,5809,138,myjugglerV
2025-01-11,274,-28,7487,159,myjugglerV
2025-01-11,275,-1309,7674,178,myjugglerV
2025-01-11,276,66,7837,151,myjugglerV
2025-01-11,277,-1325,7450,169,myjugglerV
2025-01-11,278,-2409,7471,187,myjugglerV
2025-01-11,279,647,7675,142,myjugglerV
2025-01-11,280,1225,8882,131,myjugglerV
2025-01-11,281,2975,7677,96,myjugglerV
2025-01-11,282,-242,7154,159,myjugglerV
2025-01-11,283,-146,8797,163,myjugglerV
2025-01-11,284,2516,7149,117,myjugglerV
2025-01-11,285,689,8984,134,myjugglerV
2025-01-11,286,-2784,7880,188,myjugglerV
2025-01-12,264,1308,7482,141,myjugglerV
2025-01-12,265,1358,8557,138,myjugglerV
2025-01-12,266,-1846,6305,175,myjugglerV
2025-01-12,267,2383,8582,121,myjugglerV
2025-01-12,268,895,7405,130,myjugglerV
2025-01-12,269,-386,5748,174,myjugglerV
2025-01-12,270,2125,9174,139,myjugglerV
2025-01-12,271,279,5890,155,myjugglerV
2025-01-12,272,2141,8484,131,myjugglerV
2025-01-12,273,-2984,7134,216,myjugglerV
2025-01-12,274,-609,7491,150,myjugglerV
2025-01-12,275,-948,7967,159,myjugglerV
2025-01-12,276,-446,5498,157,myjugglerV
2025-01-12,277,1541,8970,123,myjugglerV
2025-01-12,278,939,8516,127,myjugglerV
2025-01-12,279,541,5528,142,myjugglerV
2025-01-12,280,404,7883,161,myjugglerV
2025-01-12,281,2350,8598,126,myjugglerV
2025-01-12,282,602,6814,151,myjugglerV
2025-01-12,283,1733,8669,133,myjugglerV
2025-01-12,284,-128,7098,154,myjugglerV
2025-01-12,285,-1330,5300,204,myjugglerV
2025-01-12,286,2800,6218,111,myjugglerV
2025-01-13,264,-1709,7315,203,myjugglerV
2025-01-13,265,4100,8492,113,myjugglerV
2025-01-13,266,610,8407,133,myjugglerV
2025-01-13,267,3408,8847,108,myjugglerV
2025-01-13,268,181,8953,136,myjugglerV
2025-01-13,269,2158,8627,133,myjugglerV
2025-01-13,270,-1055,7858,160,myjugglerV
2025-01-13,271,3441,7971,114,myjugglerV
2025-01-13,272,1116,5928,121,myjugglerV
2025-01-13,273,-734,7979,148,myjugglerV
2025-01-13,274,-534,7588,169,myjugglerV
2025-01-13,275,2408,7195,112,myjugglerV
2025-01-13,276,3091,8981,111,myjugglerV
2025-01-13,277,-9,8112,142,myjugglerV
2025-01-13,278,1908,8768,129,myjugglerV
2025-01-13,279,3100,7260,130,myjugglerV
2025-01-13,280,525,8526,138,myjugglerV
2025-01-13,281,3166,8770,119,myjugglerV
2025-01-13,282,3700,7693,105,myjugglerV
2025-01-13,283,3816,7470,111,myjugglerV
2025-01-13,284,-196,8596,143,myjugglerV
2025-01-13,285,600,8202,144,myjugglerV
2025-01-13,286,-405,7214,168,myjugglerV
2025-01-14,264,204,7344,150,myjugglerV
2025-01-14,265,-1305,5912,179,myjugglerV
2025-01-14,266,1295,8356,139,myjugglerV
2025-01-14,267,-942,7141,159,myjugglerV
2025-01-14,268,-400,6290,191,myjugglerV
2025-01-14,269,375,6957,155,myjugglerV
2025-01-14,270,-2159,6603,165,myjugglerV
2025-01-14,271,-648,6584,188,myjugglerV
2025-01-14,272,-898,7046,172,myjugglerV
2025-01-14,273,1083,7622,131,myjugglerV
2025-01-14,274,-382,7718,151,myjugglerV
2025-01-14,275,-988,7092,165,myjugglerV
2025-01-14,276,-1642,5695,203,myjugglerV
2025-01-14,277,-446,7011,149,myjugglerV
2025-01-14,278,170,7637,147,myjugglerV
2025-01-14,279,-1655,7458,159,myjugglerV
2025-01-14,280,-834,6636,170,myjugglerV
2025-01-14,281,331,4919,145,myjugglerV
2025-01-14,282,2141,7646,127,myjugglerV
2025-01-14,283,675,7618,141,myjugglerV
2025-01-14,284,2275,7613,125,myjugglerV
2025-01-14,285,495,6834,145,myjugglerV
2025-01-14,286,662,6822,145,myjugglerV
2025-01-15,264,1737,7450,135,myjugglerV
2025-01-15,265,2108,9009,125,myjugglerV
2025-01-15,266,-1984,6366,172,myjugglerV
2025-01-15,267,-1121,6608,157,myjugglerV
2025-01-15,268,504,6987,146,myjugglerV
2025-01-15,269,-3601,8943,213,myjugglerV
2025-01-15,270,-1296,6964,193,myjugglerV
2025-01-15,271,-1063,7500,163,myjugglerV
2025-01-15,272,-2542,6423,221,myjugglerV
2025-01-15,273,-1421,7649,191,myjugglerV
2025-01-15,274,-1459,8300,189,myjugglerV
2025-01-15,275,1175,8882,141,myjugglerV
2025-01-15,276,733,7995,129,myjugglerV
2025-01-15,277,-2192,4775,239,myjugglerV
2025-01-15,278,-82,8250,156,myjugglerV
2025-01-15,279,2983,8081,115,myjugglerV
2025-01-15,280,-932,6504,186,myjugglerV
2025-01-15,281,-1634,7105,182,myjugglerV
2025-01-15,282,-521,7714,157,myjugglerV
2025-01-15,283,1704,8064,130,myjugglerV
2025-01-15,284,658,7285,149,myjugglerV
2025-01-15,285,-1521,8405,162,myjugglerV
2025-01-15,286,825,8922,142,myjugglerV
2025-01-16,264,60,5054,174,myjugglerV
2025-01-16,265,37,7991,148,myjugglerV
2025-01-16,266,516,7005,146,myjugglerV
2025-01-16,267,-1363,6502,167,myjugglerV
2025-01-16,268,-826,5440,194,myjugglerV
2025-01-16,269,1591,7352,131,myjugglerV
2025-01-16,270,-325,5640,182,myjugglerV
2025-01-16,271,1145,7373,139,myjugglerV
2025-01-16,272,-1209,4572,191,myjugglerV
