date,num,samai,g_num,avg,series
2025-06-14,1092,-1913,5433,139,ghoul
2025-06-14,1093,5633,7157,97,ghoul
2025-06-14,1094,1108,6696,129,ghoul
2025-06-14,1095,-1500,8970,104,ghoul
2025-06-14,1096,-6834,8057,146,ghoul
2025-06-14,1097,1112,7015,125,ghoul
2025-06-14,1098,-5213,7632,182,ghoul
2025-06-14,1099,5725,5974,117,ghoul
2025-06-14,1100,816,7197,133,ghoul
2025-06-14,1101,-6350,7649,153,ghoul
2025-06-15,1090,3650,6954,122,ghoul
2025-06-15,1091,-6167,8291,163,ghoul
2025-06-15,1092,-92,6270,116,ghoul
2025-06-15,1093,2341,6040,116,ghoul
2025-06-15,1094,791,7365,134,ghoul
2025-06-15,1095,-1200,7926,139,ghoul
2025-06-15,1096,-3159,6407,149,ghoul
2025-06-15,1097,558,7226,142,ghoul
2025-06-15,1098,-1600,4786,129,ghoul
2025-06-15,1099,1550,6561,115,ghoul
2025-06-15,1100,-1375,5334,137,ghoul
2025-06-15,1101,-1400,5875,151,ghoul
2025-06-16,1090,-4788,6579,157,ghoul
2025-06-16,1091,7966,7390,104,ghoul
2025-06-16,1092,1041,5457,130,ghoul
2025-06-16,1093,-2026,5889,137,ghoul
2025-06-16,1094,-1530,4620,125,ghoul
2025-06-16,1095,3216,7832,137,ghoul
2025-06-16,1096,-2725,8418,153,ghoul
2025-06-16,1097,-3938,5180,179,ghoul
2025-06-16,1098,1516,8601,123,ghoul
2025-06-16,1099,-5488,5645,209,ghoul
2025-06-16,1100,-692,5439,130,ghoul
2025-06-16,1101,4966,7352,113,ghoul
2025-06-17,1090,975,7479,108,ghoul
2025-06-17,1091,-3638,8204,149,ghoul
2025-06-17,1092,-4413,8800,176,ghoul
2025-06-17,1093,1175,7967,129,ghoul
2025-06-17,1094,-5813,7899,180,ghoul
2025-06-17,1095,7033,8650,97,ghoul
2025-06-17,1096,-4113,8165,130,ghoul
2025-06-17,1097,-7517,7491,178,ghoul
2025-06-17,1098,-1484,7566,146,ghoul
2025-06-17,1099,4812,8356,111,ghoul
2025-06-17,1100,1833,8028,115,ghoul
2025-06-17,1101,5687,8161,112,ghoul
2025-06-18,1090,-2350,4742,148,ghoul
2025-06-18,1091,3025,6355,116,ghoul
